customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,DailyCharges
1699-uotxu,No,male,0,0,0,60,1,no,dsl,yes,yes,yes,no,no,no,two year,0,electronic check,61.4,3638.25,2.0466666666666664
1702-ccfnj,No,male,0,1,0,52,1,yes,dsl,no,yes,no,yes,no,no,month-to-month,0,bank transfer (automatic),61.35,3169.55,2.045
1703-mgiab,No,female,0,0,0,17,1,yes,dsl,no,no,yes,yes,yes,no,month-to-month,1,mailed check,69.0,1108.0,2.3
1704-nrwye,Yes,female,1,0,0,9,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,80.85,751.65,2.695
1705-guhpv,No,female,0,0,0,63,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,24.2,1618.2,0.8066666666666666
1707-habpf,No,female,1,0,0,46,1,no,fiber optic,no,yes,yes,no,yes,no,one year,1,bank transfer (automatic),91.3,4126.35,3.0433333333333334
1708-pbboa,No,female,0,0,0,42,0,no,dsl,yes,yes,yes,yes,no,yes,one year,1,electronic check,54.75,2348.45,1.825
1709-ejdox,No,female,0,1,1,47,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.75,948.9,0.6583333333333333
1710-rcxus,No,male,0,1,0,51,1,yes,fiber optic,no,yes,no,no,no,yes,one year,1,credit card (automatic),90.35,4614.55,3.0116666666666663
1716-lsamb,No,male,0,1,1,45,1,no,dsl,yes,no,no,yes,no,no,two year,0,bank transfer (automatic),54.65,2553.7,1.8216666666666665
1722-ldzjs,No,male,0,1,1,53,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),20.2,1068.15,0.6733333333333333
1723-hkxjq,Yes,male,0,0,0,42,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,101.75,4273.45,3.3916666666666666
1724-bquha,Yes,male,1,0,0,5,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,89.5,477.7,2.9833333333333334
1724-iqwnm,No,male,0,0,1,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.3,19.3,0.6433333333333333
1725-iqniy,Yes,male,0,1,0,54,1,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,bank transfer (automatic),109.75,6110.2,3.658333333333333
1725-mimxw,Yes,male,0,0,1,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.45,19.45,0.6483333333333333
1728-bqdma,No,female,0,0,0,2,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,44.45,82.7,1.4816666666666667
1728-cxqbe,No,male,1,1,0,64,1,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,1,electronic check,94.25,6081.4,3.1416666666666666
1729-vlazj,No,female,0,0,1,10,0,no,dsl,yes,yes,no,yes,no,no,one year,0,mailed check,40.25,411.45,1.3416666666666666
1730-vfmwo,No,female,0,1,0,34,1,no,dsl,no,no,no,yes,no,no,month-to-month,0,bank transfer (automatic),50.2,1815.3,1.6733333333333333
1730-zmame,No,female,1,0,0,32,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,79.5,2665.0,2.65
1731-tviuk,Yes,female,0,0,0,4,1,yes,fiber optic,no,yes,no,yes,no,yes,month-to-month,1,electronic check,93.5,362.2,3.1166666666666667
1732-fekld,No,female,0,0,0,54,1,yes,fiber optic,no,yes,yes,no,yes,no,one year,1,bank transfer (automatic),94.75,5121.75,3.158333333333333
1732-vhubq,Yes,female,1,1,1,47,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),70.55,3309.25,2.3516666666666666
1734-zmntz,No,female,0,1,1,11,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,25.0,300.7,0.8333333333333334
1735-xmjvh,No,male,0,1,1,8,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.35,152.6,0.645
1736-fcxmc,Unknown,male,0,0,0,56,1,yes,fiber optic,no,yes,no,yes,no,yes,month-to-month,1,electronic check,94.45,5124.6,3.1483333333333334
1740-csdjp,Yes,male,0,0,0,1,0,no,dsl,no,no,no,no,no,yes,month-to-month,1,bank transfer (automatic),35.25,35.25,1.175
1741-wtpon,No,male,0,1,1,56,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,mailed check,115.85,6567.9,3.8616666666666664
1744-jhkys,No,female,0,1,0,34,1,yes,no,no,no,no,no,no,no,month-to-month,0,electronic check,24.7,780.2,0.8233333333333334
1746-tgtwv,No,male,0,1,0,1,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,0,credit card (automatic),75.35,75.35,2.5116666666666663
1750-cskkm,Yes,male,0,0,1,9,1,no,dsl,no,no,no,no,yes,no,month-to-month,0,electronic check,55.35,449.75,1.845
1751-ncdli,No,male,1,1,0,46,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,98.85,4564.9,3.295
1752-ozxfy,No,male,0,1,0,60,1,no,dsl,yes,no,no,no,yes,no,one year,1,mailed check,59.8,3561.15,1.9933333333333332
1754-gkypy,No,male,1,1,0,22,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,1,bank transfer (automatic),89.75,1938.9,2.9916666666666667
1755-fzqec,No,male,0,0,0,39,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.9,791.15,0.6633333333333333
1755-rmcxh,No,male,0,1,1,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.3,40.25,0.6766666666666666
1757-tcatg,No,male,0,1,1,35,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),20.05,746.75,0.6683333333333333
1760-cazht,No,male,0,0,1,25,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.8,460.2,0.6933333333333334
1761-aezzr,Yes,male,0,0,0,1,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,79.55,79.55,2.6516666666666664
1763-kuaaw,No,female,1,0,0,18,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),20.35,369.6,0.6783333333333333
1763-wqfuk,No,male,0,0,0,3,1,no,dsl,no,no,no,yes,no,no,month-to-month,1,mailed check,50.5,147.75,1.6833333333333333
1764-vuumt,No,male,0,0,1,66,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.95,1269.1,0.6649999999999999
1766-gknmi,No,male,0,0,0,29,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,84.9,2516.2,2.83
1766-umrdb,Unknown,male,1,0,0,34,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,credit card (automatic),69.15,2275.1,2.305
1767-cjkba,No,male,0,0,0,66,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,25.1,1697.7,0.8366666666666667
1767-tgtko,No,female,0,1,1,8,1,no,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,45.45,411.75,1.5150000000000001
1768-hnvgj,No,female,1,0,0,45,1,yes,dsl,yes,no,no,yes,no,yes,month-to-month,1,electronic check,70.05,3062.45,2.335
1768-zaifu,Yes,female,1,0,0,1,0,no,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,25.2,25.2,0.84
1769-gruik,No,female,0,0,0,18,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,71.1,1247.75,2.3699999999999997
1771-oadnz,Yes,male,1,1,0,29,1,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,1,electronic check,95.9,2745.2,3.1966666666666668
1775-kwjkq,No,male,0,1,1,72,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),89.85,6562.9,2.9949999999999997
1776-spbwv,No,female,0,1,1,34,1,no,no,no,no,no,no,no,no,one year,1,bank transfer (automatic),20.1,682.1,0.67
1777-jyqpj,No,male,0,0,0,2,0,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,24.3,38.45,0.81
1779-pwpmg,No,female,1,1,0,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),114.65,8333.95,3.8216666666666668
1784-bxefa,No,female,0,0,0,10,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.55,187.35,0.685
1784-ezdkj,No,male,0,1,0,51,1,yes,fiber optic,no,yes,yes,no,yes,yes,one year,1,bank transfer (automatic),106.8,5498.8,3.56
1785-bphtp,No,male,0,1,1,28,1,no,fiber optic,no,no,yes,no,yes,no,month-to-month,0,electronic check,85.45,2289.9,2.8483333333333336
1790-nesio,No,female,0,0,0,13,1,no,no,no,no,no,no,no,no,two year,1,mailed check,20.4,261.3,0.6799999999999999
1791-pqhbb,No,female,0,0,1,2,1,no,dsl,yes,no,no,no,no,yes,month-to-month,1,credit card (automatic),61.2,125.95,2.04
1792-uxafy,Yes,female,1,0,0,17,1,no,fiber optic,no,yes,yes,no,yes,no,month-to-month,1,electronic check,89.15,1496.9,2.9716666666666667
1794-hbqtj,Yes,female,0,0,0,1,1,no,dsl,yes,no,no,no,no,no,month-to-month,1,credit card (automatic),48.6,48.6,1.62
1794-swwkl,No,male,0,1,1,15,1,yes,dsl,no,no,yes,yes,no,no,month-to-month,1,bank transfer (automatic),59.65,867.1,1.9883333333333333
1796-janow,No,female,0,0,0,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.95,38.15,0.6649999999999999
1803-bgnbd,No,female,0,0,0,12,1,no,dsl,no,yes,no,yes,no,no,month-to-month,1,electronic check,54.3,654.5,1.8099999999999998
1809-dmjhq,Yes,female,0,0,1,5,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,46.0,221.7,1.5333333333333334
1810-bohsy,No,male,0,1,0,51,1,yes,fiber optic,yes,yes,no,no,no,yes,one year,1,credit card (automatic),96.4,4911.05,3.2133333333333334
1810-mvmai,No,male,0,1,1,30,1,yes,dsl,yes,yes,yes,yes,no,no,month-to-month,0,electronic check,67.6,2000.2,2.253333333333333
1813-jlkwr,No,female,0,1,1,64,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),19.8,1336.65,0.66
1813-jywto,No,female,0,1,0,72,1,yes,fiber optic,yes,no,no,no,no,no,two year,0,bank transfer (automatic),80.45,5737.6,2.6816666666666666
1814-dkolc,No,female,0,0,0,5,1,yes,no,no,no,no,no,no,no,month-to-month,0,mailed check,25.45,134.75,0.8483333333333333
1814-wfgvs,No,male,0,1,1,72,0,no,dsl,yes,no,yes,yes,yes,no,two year,0,mailed check,48.9,3527.0,1.63
1816-flzdk,No,male,0,0,0,1,0,no,dsl,no,no,no,yes,no,no,month-to-month,0,mailed check,29.15,29.15,0.9716666666666666
1818-esqmw,No,female,0,0,0,27,1,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,1,electronic check,89.2,2383.6,2.9733333333333336
1820-djfph,No,female,0,1,1,72,1,yes,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),24.05,1709.15,0.8016666666666666
1820-tqvev,Yes,male,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.55,69.55,2.3183333333333334
1821-bucwy,No,male,0,0,0,30,1,no,dsl,yes,no,yes,no,no,no,two year,1,mailed check,55.65,1653.85,1.855
1830-ggfnm,No,male,0,1,1,65,1,yes,fiber optic,yes,yes,yes,yes,no,no,two year,0,credit card (automatic),94.55,6078.75,3.1516666666666664
1830-ipxvj,No,female,0,1,1,61,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.75,1311.6,0.6583333333333333
1832-peuts,No,male,0,1,1,62,1,yes,fiber optic,no,no,yes,no,yes,no,two year,1,credit card (automatic),89.1,5411.65,2.9699999999999998
1833-tcxkk,No,male,0,1,0,45,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,bank transfer (automatic),107.75,4882.8,3.591666666666667
1833-vgrum,Yes,female,1,0,0,1,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.2,74.2,2.4733333333333336
1834-abkhq,No,female,0,1,1,52,1,no,dsl,no,no,yes,no,no,no,one year,1,bank transfer (automatic),50.95,2610.65,1.6983333333333335
1834-wuleg,No,male,0,1,1,24,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.25,439.75,0.675
1837-yquce,No,female,0,0,0,70,0,no,dsl,yes,no,yes,yes,yes,yes,two year,1,bank transfer (automatic),58.35,4214.25,1.945
1839-fbnfr,No,female,0,1,1,39,1,no,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),19.85,854.8,0.6616666666666667
1839-umack,No,male,0,0,0,42,1,yes,no,no,no,no,no,no,no,one year,0,electronic check,25.05,949.85,0.8350000000000001
1840-biuog,No,male,0,0,0,20,1,yes,dsl,no,yes,no,yes,yes,no,one year,1,electronic check,68.7,1416.2,2.29
1841-ysjgv,No,male,0,1,0,72,1,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,1,credit card (automatic),109.95,7852.4,3.665
1842-ezjmk,Yes,male,0,1,1,50,1,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,0,electronic check,103.7,5071.05,3.4566666666666666
1843-tlsgd,No,female,0,1,1,13,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.85,272.35,0.6950000000000001
1845-csbrz,No,female,1,1,1,22,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,0,bank transfer (automatic),85.35,1961.6,2.8449999999999998
1845-zllig,No,male,0,0,0,1,1,no,dsl,no,yes,no,no,no,no,month-to-month,1,mailed check,50.15,50.15,1.6716666666666666
1846-xwoqn,Yes,female,1,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.15,70.15,2.3383333333333334
1848-lbzhy,No,female,0,1,0,7,1,no,dsl,yes,no,no,no,no,no,month-to-month,1,bank transfer (automatic),50.3,355.1,1.6766666666666665
1849-rjyig,No,female,0,0,0,8,1,no,dsl,yes,no,no,no,yes,no,month-to-month,1,electronic check,60.0,487.75,2.0
1850-akqep,No,male,0,0,1,8,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.35,178.7,0.6783333333333333
1852-qswcd,No,male,0,1,1,64,1,yes,no,no,no,no,no,no,no,two year,1,mailed check,24.8,1514.85,0.8266666666666667
1852-xemdw,No,male,0,0,0,22,1,yes,dsl,yes,yes,yes,no,no,no,month-to-month,0,mailed check,65.05,1427.55,2.1683333333333334
1853-araaq,No,female,0,0,0,26,0,no,dsl,no,no,yes,no,yes,yes,month-to-month,1,credit card (automatic),50.35,1277.5,1.6783333333333335
1853-udxbw,Yes,male,0,1,1,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.0,70.0,2.3333333333333335
1855-agawh,No,male,0,1,0,31,1,no,fiber optic,no,no,yes,no,yes,yes,one year,1,electronic check,93.8,2939.8,3.1266666666666665
1855-cfulu,No,female,1,0,0,4,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.05,91.45,0.6683333333333333
1862-qrwpe,No,female,0,1,1,48,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),20.65,1057.0,0.6883333333333332
1862-skory,Yes,female,1,1,0,40,0,no,dsl,no,yes,no,no,yes,no,month-to-month,1,electronic check,39.3,1637.4,1.3099999999999998
1866-dioqz,No,female,0,1,0,71,0,no,dsl,yes,yes,yes,yes,yes,yes,one year,0,bank transfer (automatic),66.8,4689.15,2.2266666666666666
1866-nxpsp,No,female,0,0,0,36,1,no,dsl,yes,yes,yes,yes,no,yes,one year,1,mailed check,75.55,2680.15,2.518333333333333
1866-obpnr,No,male,0,1,1,1,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,0,credit card (automatic),74.6,74.6,2.4866666666666664
1866-rzzqs,Yes,male,1,0,0,41,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,98.4,4187.75,3.2800000000000002
1866-zsljm,No,male,0,0,0,21,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),20.5,402.85,0.6833333333333333
1867-bdvfh,Yes,male,0,1,1,11,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.35,834.2,2.478333333333333
1867-rawzk,Unknown,male,0,1,1,19,1,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,0,electronic check,103.3,2012.7,3.4433333333333334
1867-tjhts,No,female,0,0,0,58,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,1,bank transfer (automatic),79.8,4526.85,2.6599999999999997
1871-mowrm,Yes,male,0,1,0,12,1,no,fiber optic,yes,no,no,yes,no,no,month-to-month,0,bank transfer (automatic),80.85,866.45,2.695
1872-ebwsc,No,female,0,0,0,29,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.35,617.35,0.6783333333333333
1875-qivme,Yes,female,0,1,0,2,1,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,electronic check,104.4,242.8,3.48
1877-hkbqx,No,female,0,0,0,11,1,no,dsl,yes,no,no,yes,no,no,one year,1,mailed check,54.6,617.85,1.82
1891-fzysa,Yes,male,1,1,0,69,1,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,1,electronic check,89.95,6143.15,2.9983333333333335
1891-qrqsa,No,male,1,1,1,64,1,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,1,bank transfer (automatic),111.6,7099.0,3.7199999999999998
1891-uawwu,Yes,female,1,1,0,20,1,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,0,electronic check,90.8,1951.0,3.0266666666666664
1894-igfsg,Yes,female,0,0,0,22,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,0,electronic check,89.25,1907.85,2.975
1895-qtkdo,No,female,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,credit card (automatic),43.95,43.95,1.465
1897-okvmw,No,female,0,1,1,64,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,1,mailed check,90.6,5817.45,3.02
1897-rcfum,No,female,0,1,1,39,1,yes,no,no,no,no,no,no,no,one year,1,mailed check,24.2,914.6,0.8066666666666666
1898-jsndc,No,female,0,0,0,39,1,no,dsl,no,yes,no,no,yes,no,one year,1,credit card (automatic),58.6,2224.5,1.9533333333333334
1899-vxwxm,Yes,male,0,0,0,48,1,yes,fiber optic,no,yes,yes,no,yes,yes,one year,1,credit card (automatic),106.1,5082.8,3.5366666666666666
1902-xbtfb,Yes,male,0,0,1,22,1,no,fiber optic,no,yes,yes,no,yes,no,month-to-month,1,electronic check,89.4,2001.5,2.98
1904-wajaa,No,female,0,1,1,24,1,yes,dsl,yes,yes,yes,no,no,no,two year,0,electronic check,64.35,1558.65,2.145
1905-oeilc,No,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.5,19.5,0.65
1907-ubqfc,Yes,male,1,0,0,10,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,72.85,688.65,2.4283333333333332
1907-ylnyw,No,male,0,0,0,8,1,no,dsl,yes,no,yes,no,no,yes,month-to-month,1,electronic check,66.7,579.0,2.2233333333333336
1910-fmxjm,No,female,0,1,0,36,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,0,electronic check,80.4,2937.65,2.68
1915-iofgu,Yes,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,electronic check,70.5,70.5,2.35
1915-oakwd,No,female,0,0,1,16,1,no,no,no,no,no,no,no,no,one year,1,bank transfer (automatic),19.3,360.35,0.6433333333333333
1918-zbfqj,Yes,female,0,0,0,13,1,no,fiber optic,no,yes,yes,no,no,no,month-to-month,1,electronic check,79.25,1111.65,2.6416666666666666
1919-rtpqd,No,male,0,1,1,7,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,44.75,333.65,1.4916666666666667
1921-kysay,No,female,0,0,0,41,1,yes,dsl,no,no,yes,yes,no,yes,one year,1,electronic check,68.6,2877.05,2.2866666666666666
1925-gmvbw,No,female,0,0,0,5,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),20.55,96.1,0.685
1925-lfczz,No,male,1,0,0,55,0,no,dsl,no,no,yes,no,yes,yes,one year,1,bank transfer (automatic),50.05,2743.45,1.6683333333333332
1925-tible,Yes,female,0,1,0,7,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,86.5,582.5,2.8833333333333333
1926-quznn,No,female,0,1,0,72,1,yes,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),25.25,1841.2,0.8416666666666667
1927-qewmy,No,female,0,1,0,72,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),20.5,1502.25,0.6833333333333333
1928-bxyiv,No,male,0,0,0,1,1,yes,dsl,yes,yes,no,no,no,no,month-to-month,0,electronic check,61.15,61.15,2.038333333333333
1929-zcbhe,No,male,0,1,1,47,0,no,dsl,yes,no,yes,yes,no,no,one year,0,electronic check,40.3,1794.8,1.3433333333333333
1930-bzlhi,No,male,0,0,0,21,1,no,no,no,no,no,no,no,no,one year,1,mailed check,20.35,422.7,0.6783333333333333
1930-qpbvz,No,male,0,1,1,68,1,no,fiber optic,yes,yes,no,yes,no,yes,two year,0,bank transfer (automatic),95.1,6683.4,3.17
1930-wnxsb,No,male,0,1,1,58,1,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,92.85,5305.05,3.0949999999999998
1932-uedcx,No,male,1,1,0,33,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,bank transfer (automatic),100.6,3270.25,3.353333333333333
1934-mkpxs,No,male,0,1,1,33,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),20.1,620.55,0.67
1934-sjvjk,Yes,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.15,20.15,0.6716666666666666
1935-imvbb,No,male,0,1,0,56,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,0,mailed check,89.7,4952.95,2.99
1936-czakf,No,male,0,1,0,49,0,no,dsl,no,yes,no,no,yes,yes,two year,0,credit card (automatic),49.65,2409.9,1.655
1936-uafeh,No,female,0,0,0,68,1,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,0,credit card (automatic),110.25,7279.35,3.675
1937-otuky,No,female,0,1,0,72,1,yes,fiber optic,yes,no,yes,yes,yes,no,two year,1,bank transfer (automatic),98.2,7015.9,3.2733333333333334
1941-hosam,No,male,0,1,1,1,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,90.1,90.1,3.003333333333333
1942-oqfrw,No,male,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,44.0,44.0,1.4666666666666666
1945-xisks,No,female,0,1,0,67,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.65,1335.2,0.6549999999999999
1950-ksvvj,No,female,0,1,0,45,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,0,mailed check,113.3,5032.25,3.7766666666666664
1951-ieyxm,No,male,0,1,1,72,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,1,credit card (automatic),90.6,6441.85,3.02
1952-dvvsw,No,female,0,1,0,10,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.1,184.4,0.67
1955-ibmmb,No,male,0,0,0,59,1,no,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),20.2,1192.3,0.6733333333333333
1956-yifge,No,male,0,1,1,22,1,no,fiber optic,no,yes,yes,no,yes,yes,one year,1,mailed check,100.05,2090.25,3.335
1958-rnrks,No,male,0,1,0,30,1,yes,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,49.9,1441.95,1.6633333333333333
1960-uotym,No,male,0,1,1,52,1,no,dsl,yes,yes,yes,no,yes,yes,two year,0,electronic check,79.2,4016.3,2.64
1960-uycnn,No,male,0,0,0,10,1,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,1,electronic check,95.25,1021.55,3.175
1963-svucv,Yes,male,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,45.3,45.3,1.51
1963-vaukv,Yes,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.4,20.4,0.6799999999999999
1964-svlea,No,male,0,0,0,20,1,no,no,no,no,no,no,no,no,one year,1,mailed check,19.7,415.9,0.6566666666666666
1965-aktsx,Yes,female,1,0,0,14,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,78.95,1101.85,2.631666666666667
1965-ddbwu,Yes,male,0,0,0,16,1,yes,fiber optic,no,no,no,yes,no,yes,month-to-month,1,credit card (automatic),89.05,1448.6,2.9683333333333333
1970-kkfwl,No,female,0,0,0,35,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),23.3,797.1,0.7766666666666667
1971-dtczb,No,female,0,1,0,72,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),90.95,6468.6,3.0316666666666667
1972-rsmov,Unknown,female,0,1,0,40,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.1,780.1,0.6366666666666667
1972-xmuwv,No,female,0,1,0,65,1,no,dsl,no,no,no,yes,yes,no,two year,1,credit card (automatic),59.8,3808.2,1.9933333333333332
1975-fcjte,Unknown,female,0,1,0,45,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,25.5,1121.05,0.85
1976-azzpj,No,male,0,1,0,7,0,no,dsl,yes,yes,no,no,no,no,month-to-month,0,mailed check,34.2,256.6,1.1400000000000001
1976-cfocs,Yes,female,1,1,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,46.0,46.0,1.5333333333333334
1977-stdki,Yes,female,1,0,0,1,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,73.0,73.0,2.433333333333333
